id,title,submitter,date,detail_url,file_path,text_path
F2665497,Feedback from: Small Business Standards (SBS),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665497_en,data/pdfs/F2665497__090166e5e321cdad.pdf,
F2665498,Feedback from: Keidanren,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665498_en,data/pdfs/F2665498__090166e5e1cd1a70.pdf,
F2665499,Feedback from: AESGP - Association of the European Self-Care Industry,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665499_en,data/pdfs/F2665499__090166e5e0a35329.pdf,
F2665501,Feedback from: AI4Belgium,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665501_en,data/pdfs/F2665501__090166e5e0a358c8.pdf,
F2665502,Feedback from: AI4Belgium,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665502_en,data/pdfs/F2665502__090166e5e0a358cd.pdf,
F2665503,Feedback from: Deutscher Anwaltverein,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665503_en,,data/text/F2665503.txt
F2665504,Feedback from: Thibault HELLEPUTTE,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665504_en,data/pdfs/F2665504__090166e5e0a36c4d.pdf,
F2665505,Feedback from: Twilio,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665505_en,data/pdfs/F2665505__090166e5e0a3baa9.pdf,
F2665507,Feedback from: Global Digital Foundation,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665507_en,data/pdfs/F2665507__090166e5e0a3e165.pdf,
F2665508,Feedback from: German Banking Industry Committee,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665508_en,data/pdfs/F2665508__090166e5e0a409af.pdf,
F2665480,"Feedback from: Legal, Ethical & Accountable Digital Society (LEADS) Lab, University of Birmingham",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665480_en,data/pdfs/F2665480__090166e5e09f9f94.pdf,
F2665481,Feedback from: Consumer Technology Association,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665481_en,data/pdfs/F2665481__090166e5e0a00bde.pdf,
F2665483,Feedback from: Fujitsu,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665483_en,data/pdfs/F2665483__090166e5e0a07474.pdf,
F2665484,Feedback from: The Electronic Privacy Information Center (EPIC),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665484_en,data/pdfs/F2665484__090166e5e0a170d6.pdf,
F2665486,Feedback from: Deutsche Börse Group,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665486_en,data/pdfs/F2665486__090166e5e0a1f363.pdf,
F2665487,Feedback from: Bundesverband Digitale Wirtschaft (BVDW) e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665487_en,,data/text/F2665487.txt
F2665488,Feedback from: Verband kommunaler Unternehmen e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665488_en,,data/text/F2665488.txt
F2665490,Feedback from: Johnson & Johnson,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665490_en,data/pdfs/F2665490__090166e5e0a2e77c.pdf,
F2665491,Feedback from: KU Leuven Centre for IT and IP Law,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665491_en,data/pdfs/F2665491__090166e5e0a3162e.pdf,
F2665494,Feedback from: Intel Corporation,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665494_en,data/pdfs/F2665494__090166e5e0a331f3.pdf,
F2665469,Feedback from: KMD A/S,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665469_en,data/pdfs/F2665469__090166e5e09e3789.pdf,
F2665471,Feedback from: Sella Group,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665471_en,data/pdfs/F2665471__090166e5e09e44dc.pdf,
F2665472,Feedback from: ZPP,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665472_en,,data/text/F2665472.txt
F2665473,Feedback from: DeepMind,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665473_en,data/pdfs/F2665473__090166e5e09e9f20.pdf,
F2665474,Feedback from: SPECTARIS e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665474_en,data/pdfs/F2665474__090166e5e09e9f22.pdf,
F2665475,Feedback from: RELX,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665475_en,data/pdfs/F2665475__090166e5e09ee8c0.pdf,
F2665476,Feedback from: German Medical Technology Association (BVMed),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665476_en,data/pdfs/F2665476__090166e5e09f1794.pdf,
F2665477,Feedback from: Move EU,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665477_en,data/pdfs/F2665477__090166e5e09f2f5e.pdf,
F2665478,Feedback from: Standard Chartered,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665478_en,data/pdfs/F2665478__090166e5e09f5d35.pdf,
F2665479,Feedback from: CIO Platform Nederland,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665479_en,data/pdfs/F2665479__090166e5e1cd1640.pdf,
F2665448,Feedback from: Europe Technology Policy Committee of the Association for Computing Machinery,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665448_en,data/pdfs/F2665448__090166e5e09c47a0.pdf,
F2665452,Feedback from: BMW,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665452_en,data/pdfs/F2665452__090166e5e09d0637.pdf,
F2665455,Feedback from: Association of Test Publishers,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665455_en,data/pdfs/F2665455__090166e5e09d59f5.pdf,
F2665458,Feedback from: Bits of Freedom,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665458_en,data/pdfs/F2665458__090166e5e09d6fcc.pdf,
F2665462,Feedback from: Access Now Europe,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665462_en,data/pdfs/F2665462__090166e5e09dc8f3.pdf,
F2665463,Feedback from: Association of German Chambers of Industry and Commerce (DIHK),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665463_en,data/pdfs/F2665463__090166e5e09ddbfb.pdf,
F2665464,Feedback from: Novartis International AG,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665464_en,data/pdfs/F2665464__090166e5e09de27a.pdf,
F2665465,Feedback from: Assuralia,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665465_en,data/pdfs/F2665465__090166e5e09de252.pdf,
F2665467,"Feedback from: Arthur's Legal, Strategies & Systems",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665467_en,data/pdfs/F2665467__090166e5e09e3011.pdf,
F2665468,Feedback from: E.ON SE,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665468_en,data/pdfs/F2665468__090166e5e09e306c.pdf,
F2665437,"Feedback from: ThinkTech, e.V.",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665437_en,data/pdfs/F2665437__090166e5e09a43b6.pdf,
F2665438,Feedback from: Merck KGaA,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665438_en,data/pdfs/F2665438__090166e5e09a61ac.pdf,
F2665439,Feedback from: Banco Bilbao Vizcaya Argentaria S.A.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665439_en,data/pdfs/F2665439__090166e5e09a6421.pdf,
F2665440,Feedback from: Ηοmo Digitalis,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665440_en,,data/text/F2665440.txt
F2665441,Feedback from: SEMI EUROPE,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665441_en,data/pdfs/F2665441__090166e5e09af6a1.pdf,
F2665442,Feedback from: Huawei Technologies,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665442_en,data/pdfs/F2665442__090166e5e09b4185.pdf,
F2665443,Feedback from: Liberty Global,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665443_en,data/pdfs/F2665443__090166e5e09b5224.pdf,
F2665444,Feedback from: Mediaset Italia S.p.A.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665444_en,data/pdfs/F2665444__090166e5e09b74c5.pdf,
F2665445,Feedback from: Fédération nationale des travaux publics (FNTP),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665445_en,,data/text/F2665445.txt
F2665447,Feedback from: Renaissance Numérique,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665447_en,data/pdfs/F2665447__090166e5e09c39ea.pdf,
F2665416,Feedback from: NEC,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665416_en,data/pdfs/F2665416__090166e5e095d233.pdf,
F2665420,Feedback from: European Savings and Retail Banking Group,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665420_en,data/pdfs/F2665420__090166e5e096cf2a.pdf,
F2665421,Feedback from: The Polish Confederation Lewiatan,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665421_en,data/pdfs/F2665421__090166e5e0973b2a.pdf,
F2665424,Feedback from: Glovo,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665424_en,data/pdfs/F2665424__090166e5e0982f45.pdf,
F2665425,Feedback from: Federation of German Consumer Organisations (vzbv),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665425_en,data/pdfs/F2665425__090166e5e09866ec.pdf,
F2665430,Feedback from: Vrije Universiteit Brussel (VUB) and CY Cergy Paris University,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665430_en,data/pdfs/F2665430__090166e5e099a883.pdf,
F2665431,Feedback from: Związek Pracodawców Business & Science Poland,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665431_en,,data/text/F2665431.txt
F2665432,Feedback from: BEUC - The European Consumer Organisation,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665432_en,data/pdfs/F2665432__090166e5e099bc2c.pdf,
F2665433,Feedback from: Splunk,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665433_en,data/pdfs/F2665433__090166e5e099d5c9.pdf,
F2665436,Feedback from: Verband der TÜV e. V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665436_en,,data/text/F2665436.txt
F2665331,Feedback from: AstraZeneca,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665331_en,data/pdfs/F2665331__090166e5e08f982a.pdf,
F2665345,Feedback from: Kammer für Arbeiter und Angestellte für Wien,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665345_en,data/pdfs/F2665345__090166e5e090987b.pdf,
F2665383,Feedback from: Związek Cyfrowa Polska,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665383_en,,data/text/F2665383.txt
F2665395,Feedback from: Confederation of Swedish Enterprise,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665395_en,data/pdfs/F2665395__090166e5e1cd0fce.pdf,
F2665397,"Feedback from: Centre for Commercial Law, University of Aberdeen",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665397_en,data/pdfs/F2665397__090166e5e093520b.pdf,
F2665403,Feedback from: ACCIS,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665403_en,data/pdfs/F2665403__090166e5e093b096.pdf,
F2665406,Feedback from: AW AlgorithmWatch gGmbH,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665406_en,data/pdfs/F2665406__090166e5e093f784.pdf,
F2665410,Feedback from: Developers Alliance,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665410_en,data/pdfs/F2665410__090166e5e09441ad.pdf,
F2665411,Feedback from: VDMA,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665411_en,data/pdfs/F2665411__090166e5e0945df3.pdf,
F2665415,Feedback from: Japan Electronics and Information Technology Industries Association(JEITA),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665415_en,data/pdfs/F2665415__090166e5e094fe57.pdf,
F2665292,Feedback from: Bitkom e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665292_en,data/pdfs/F2665292__090166e5e08c20fc.pdf,
F2665293,Feedback from: European Test Publishers Group (ETPG),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665293_en,data/pdfs/F2665293__090166e5e08c7969.pdf,
F2665296,"Feedback from: Data, AI and Robotics aisbl",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665296_en,data/pdfs/F2665296__090166e5e08c99df.pdf,
F2665297,Feedback from: BIL Sweden,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665297_en,,data/text/F2665297.txt
F2665299,Feedback from: University of Central Lancashire Cyprus campus,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665299_en,data/pdfs/F2665299__090166e5e1cd163c.pdf,
F2665314,Feedback from: Ministry of Local Government and Modernisation,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665314_en,data/pdfs/F2665314__090166e5e08e7cd5.pdf,
F2665315,Feedback from: Finnish Center for Artificial Intelligence,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665315_en,,data/text/F2665315.txt
F2665321,Feedback from: Gesamtverband der Deutschen Versicherungswirtschaft e. V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665321_en,data/pdfs/F2665321__090166e5e08f1a5d.pdf,
F2665323,Feedback from: Laboratoire national de métrologie et d'essais (LNE),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665323_en,data/pdfs/F2665323__090166e5e08f408f.pdf,
F2665329,Feedback from: Netherlands Normalisation Institute (NEN),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665329_en,,data/text/F2665329.txt
F2665249,Feedback from: industriAll European Trade Union,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665249_en,data/pdfs/F2665249__090166e5e082a359.pdf,
F2665252,Feedback from: COV (Christelijk Onderwijzersverbond),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665252_en,data/pdfs/F2665252__090166e5e083274c.pdf,
F2665256,Feedback from: Wikimedia (FKAGEU),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665256_en,,data/text/F2665256.txt
F2665260,Feedback from: Adigital,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665260_en,data/pdfs/F2665260__090166e5e0849538.pdf,
F2665262,"Feedback from: Federal Ministry for Social Affairs, Health, Care and Consumer Protection",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665262_en,,data/text/F2665262.txt
F2665266,Feedback from: 5Rights Foundation,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665266_en,data/pdfs/F2665266__090166e5e08678db.pdf,
F2665281,Feedback from: ACT | The App Association,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665281_en,data/pdfs/F2665281__090166e5e0880af4.pdf,
F2665284,Feedback from: Thorn,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665284_en,data/pdfs/F2665284__090166e5e0884838.pdf,
F2665287,Feedback from: Anonymous,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665287_en,,data/text/F2665287.txt
F2665289,Feedback from: ETSI,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665289_en,data/pdfs/F2665289__090166e5e15ea6ba.pdf,
F2665221,Feedback from: Oxford Commission on AI and Good Governance,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665221_en,data/pdfs/F2665221__090166e5e1cd1256.pdf,
F2665222,Feedback from: European Society of Radiology,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665222_en,data/pdfs/F2665222__090166e5e0799ff1.pdf,
F2665225,Feedback from: eco - Verband der Internetwirtschaft e.V.,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665225_en,data/pdfs/F2665225__090166e5e07b1ac7.pdf,
F2665226,Feedback from: ASF - ASSOCIATION FRANCAISE DES SOCIETES FINANCIERES,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665226_en,,data/text/F2665226.txt
F2665227,Feedback from: Biogen,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665227_en,,data/text/F2665227.txt
F2665231,Feedback from: OpenAI,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665231_en,data/pdfs/F2665231__090166e5e07d4262.pdf,
F2665233,Feedback from: Workday,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665233_en,data/pdfs/F2665233__090166e5e07fd19a.pdf,
F2665234,Feedback from: European Digital Rights (EDRi),,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665234_en,data/pdfs/F2665234__090166e5e080c7c7.pdf,
F2665235,Feedback from: SAP,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665235_en,data/pdfs/F2665235__090166e5e080e542.pdf,
F2665242,"Feedback from: Centre for Democracy & Technology, Europe",,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665242_en,,data/text/F2665242.txt
F2665164,Feedback from: STM,,,https://ec.europa.eu/info/law/better-regulation/have-your-say/initiatives/12527-Artificial-intelligence-ethical-and-legal-requirements/F2665164_en,data/pdfs/F2665164__090166e5e065a52e.pdf,
